category,L-30_1,L-30_2,L-30_3,FD30_1,FD30_2,FD30_3,FD90_1,FD90_2,FD90_3,FD150_1,FD150_2,FD150_3,R+1_1,R+1_2,R+1_3,R+7_1,R+7_2,R+7_3
Staphylococcus_piscifermentans,0,0,0,0,0,9.64756777142281e-07,0,0,1.45041449824663e-06,0,0,2.03615019846162e-06,0,0,1.22198275886011e-06,0,0,2.53729906989423e-06
Staphylococcus_sp_IVB6181,0,0,1.30034469182451e-06,0,0,0,6.71765207849026e-07,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_simulans,1.10064486170978e-06,5.52795921538026e-07,3.01443542195683e-06,1.59260954847728e-06,7.34943252911414e-07,1.92951355428456e-06,1.81376606119237e-06,1.01229986515322e-06,2.77996112163937e-06,4.2040733649021e-06,0,2.03615019846162e-06,4.7720681308167e-07,6.88423814848801e-07,2.33287617600566e-06,0,8.29919987690627e-07,3.58934990375282e-06
Staphylococcus_felis,0,0,0,0,0,0,4.36647385101867e-07,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_gallinarum,0,0,2.95532884505571e-06,0,0,1.31557742337584e-06,0,0,1.77272883119033e-06,0,0,1.01807509923081e-06,0,0,0,0,0,9.90165490690433e-07
Staphylococcus_lloydii,0,4.1459694115352e-07,0,4.64511118305872e-07,0,0,6.04588687064123e-07,0,0,5.90654935564758e-07,0,0,0,0,0,0,0,0
Staphylococcus_simiae,0,6.08075513691829e-07,0,0,8.48011445667016e-07,0,0,1.63092756052464e-06,0,1.07707664720632e-06,4.23659950865614e-07,0,0,3.85517336315328e-07,0,0,3.31967995076251e-07,0
Staphylococcus_epidermidis,3.0267733697019e-06,1.74130715284478e-06,0,4.04788260237974e-06,8.19744397478116e-07,1.84180839272617e-06,5.2397686212224e-06,1.60280811982594e-06,1.41012520662867e-06,8.72084640157378e-06,7.3434391483373e-07,2.08462996509166e-06,1.84917640069147e-06,1.23916286672784e-06,2.51802507886325e-06,1.87915997203693e-06,1.02356798481844e-06,8.16886529819607e-06
Staphylococcus_equorum,0,0,0,0,0,0,0,0,8.46075123977201e-07,0,0,0,0,0,0,0,0,0
Staphylococcus_arlettae,1.43695301389888e-06,0,0,6.96766677458808e-07,0,7.89346454025502e-07,1.3771186760905e-06,0,8.46075123977201e-07,5.17691678818523e-06,0,1.21199416575096e-06,4.7720681308167e-07,0,4.81387147429739e-07,1.05702748427077e-06,0,4.57951539444325e-06
Staphylococcus_xylosus,7.03189772759027e-07,0,1.41855784562674e-06,1.19445716135796e-06,0,1.66639806960939e-06,7.72529989026379e-07,0,1.32954662339274e-05,2.43210855820783e-06,0,4.79949689637382e-06,0,0,2.96238244572147e-06,4.40428118446154e-07,0,3.0942671584076e-06
Staphylococcus_chromogenes,3.05734683808273e-07,0,0,0,0,1.53484032727181e-06,0,0,5.23760791033505e-07,0,0,0,7.15810219622506e-07,0,8.51684953144923e-07,7.04684989513847e-07,0,7.42624118017825e-07
Staphylococcus_pettenkoferi,7.94910177901509e-07,0,0,0,0,0,4.36647385101867e-07,0,5.23760791033505e-07,1.07707664720632e-06,0,0,5.07032238899275e-07,0,9.62774294859478e-07,2.05533121941539e-06,0,1.48524823603565e-06
Staphylococcus_kloosii,1.03949792494813e-06,0,0,4.31331752712596e-07,5.65340963778011e-07,0,0,6.46747136070114e-07,0,0,0,0,0,4.1305428890928e-07,0,0,0,0
Staphylococcus_pseudoxylosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_shinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_succinus,0,0,0,0,0,2.4118919428557e-06,0,0,2.05475387251606e-06,0,0,1.93919066520154e-06,0,0,1.37010188114618e-06,0,0,0
Staphylococcus_hominis,9.47777519805646e-07,8.84473474460842e-07,0,1.36035398932434e-06,0,0,8.06118249418831e-07,0,9.26653707213125e-07,1.84145362264307e-06,0,0,7.75461071257714e-07,0,9.25744514287959e-07,1.52681747728e-06,0,2.72295509939869e-06
Macrococcus_canis,0,1.32671021169126e-06,0,0,8.19744397478116e-06,2.71886000831006e-06,0,1.55500507063814e-05,1.20867874853886e-06,9.72843423283131e-07,9.82891086008223e-06,3.97534086366316e-06,0,7.49005110555495e-06,1.25901253943162e-06,0,6.4457119043972e-06,2.10410166771717e-06
Macrococcus_caseolyticus,0,0,0,0,0,9.691420352202e-06,0,0,1.89359670604421e-06,0,0,0,0,0,4.96199059658346e-06,0,0,3.40369387424836e-06
Macrococcus_armenti,0,0,3.7237143447702e-06,1.36035398932434e-06,0,1.66639806960939e-06,1.27635389491315e-06,0,1.41012520662867e-06,5.24640560413403e-06,0,4.50861829659359e-06,0,0,7.40595611430368e-07,1.05702748427077e-06,0,3.65123524692097e-06
Macrococcus_brunensis,1.46752648227971e-06,0,2.83711569125349e-06,2.82024607542851e-06,1.35681831306723e-06,7.89346454025502e-07,3.66112038277719e-06,4.24603554550379e-06,6.44628665887391e-07,2.29313092631024e-06,0,0,2.0579543814147e-06,2.47832573345568e-06,0,8.22132487766155e-07,1.18955198235656e-06,0
Mammaliicoccus_lentus,7.64336709520682e-07,0,0,4.97690483899149e-07,0,0,8.73294770203733e-07,0,0,2.15415329441265e-06,0,0,3.28079683993648e-07,0,9.99804075430996e-07,7.04684989513847e-07,0,2.04221632454902e-06
Mammaliicoccus_sciuri,1.0089244565673e-06,0,0,1.02856033339157e-06,0,8.33199034804697e-07,3.05653169571307e-06,0,6.44628665887391e-07,5.42012764400602e-06,3.38927960692491e-07,0,0,0,1.44416144228922e-06,8.22132487766155e-07,0,3.40369387424836e-06
Mammaliicoccus_stepanovicii,0,1.07795204699915e-06,4.31478011378134e-06,3.64973021526042e-07,0,1.6225454888302e-06,6.04588687064123e-07,0,7.65496540741277e-07,7.29632567462348e-07,0,2.66638716465212e-06,0,0,9.99804075430996e-07,0,3.59631994665938e-07,3.89877661959358e-06
Mammaliicoccus_sp_Marseille-Q6498,4.89175494093236e-07,0,0,0,0,6.57788711687919e-07,0,0,1.00723229044905e-06,0,0,5.33277432930424e-07,0,0,1.48119122286074e-06,0,0,1.11393617702674e-06
Mammaliicoccus_vitulinus,0,8.01554086230138e-07,1.6549841532312e-06,0,0,6.13936130908724e-07,0,0,0,0,0,0,0,0,0,0,0,0
Salinicoccus_halodurans,4.58602025712409e-07,0,0,7.96304774238638e-07,0,1.22787226181745e-06,1.71300128001502e-06,0,1.53099308148255e-06,9.72843423283131e-07,0,1.45439299890116e-06,0,0,1.4071316617177e-06,0,0,0
Nosocomiicoccus_ampullae,0,0,0,0,0,9.64756777142281e-07,0,0,1.08781087368497e-06,0,0,1.98767043183158e-06,0,0,9.25744514287959e-07,0,0,0
Nosocomiicoccus_massiliensis,1.49809995066054e-06,0,0,3.91516514000664e-06,0,7.01641292467113e-06,5.10541557965259e-06,0,6.68802240858168e-06,3.23122994161897e-06,0,6.64172802831529e-06,6.56159367987297e-07,0,3.2215909097221e-06,0,0,3.65123524692097e-06
Jeotgalicoccus_saudimassiliensis,0,0,0,0,0,0,3.69470864316964e-07,0,0,3.82188487718373e-07,0,0,0,0,0,0,0,6.18853431681521e-07
Planococcus_sp_N016,4.58602025712409e-07,0,0,1.09491906457813e-06,0,1.00860935792148e-06,1.71300128001502e-06,0,0,1.59824276682229e-06,0,0,7.15810219622506e-07,0,0,0,0,0
Planococcus_sp_MB-3u-03,1.19236526685226e-06,9.67392862691546e-07,0,0,1.21548307212272e-06,2.23648161973892e-06,1.61223649883766e-06,2.16519693379995e-06,2.33677891384179e-06,9.03354607334336e-07,1.41219983621871e-06,1.8907108985715e-06,0,2.34064097048592e-06,1.18495297828859e-06,0,1.16188798276688e-06,4.14631799226619e-06
Planococcus_sp_N022,0,0,0,0,0,6.57788711687919e-07,7.38941728633928e-07,0,8.46075123977201e-07,8.68610199359938e-07,0,0,0,0,0,4.99151867572308e-07,0,6.80738774849673e-07
Planococcus_maritimus,0,0,0,0,0,7.01641292467113e-07,0,0,0,0,0,0,0,0,0,0,0,0
Planococcus_sp_PAMC_21323,5.80895899235718e-07,8.01554086230138e-07,0,0,1.52642060220063e-06,0,0,3.20561623965187e-06,0,1.21605427910391e-06,7.3434391483373e-07,1.260473932381e-06,0,0,0,0,7.19263989331876e-07,1.17582152019489e-06
Planococcus_sp_107-1,0,0,0,0,0,4.29755291636107e-06,0,0,5.19731861871709e-06,0,0,3.15118483095251e-06,0,0,2.14772727314807e-06,0,0,2.9704964720713e-06
Planococcus_sp_N056,0,1.54782858030647e-06,3.36907488336351e-06,7.29946043052085e-07,0,1.49098774649262e-06,5.71000426671672e-07,0,2.13533245575198e-06,9.72843423283131e-07,0,1.16351439912093e-06,0,0,1.59228056457529e-06,0,1.02356798481844e-06,1.67090426554011e-06
Planococcus_lenghuensis,0,0,0,4.97690483899149e-07,5.3707391558911e-07,0,7.05353468241477e-07,4.21791610480509e-07,0,1.04233223923193e-06,3.38927960692491e-07,6.30236966190502e-07,0,0,1.55525078400377e-06,0,0,0
Planococcus_glaciei,4.89175494093236e-07,0,1.83230388393454e-06,0,0,0,5.37412166279221e-07,0,1.12810016530293e-06,7.29632567462348e-07,0,1.84223113194147e-06,0,0,1.14792319771707e-06,0,0,0
Planococcus_versutus,3.97455088950755e-07,6.3571530976873e-07,0,7.29946043052085e-07,9.04545542044817e-07,2.85041775064765e-06,6.04588687064123e-07,0,3.14256474620103e-06,9.38099015308734e-07,0,3.53902296399282e-06,0,0,2.74020376229236e-06,0,5.53279991793751e-07,1.48524823603565e-06
Rummeliibacillus_stabekisii,0,0,0,0,0,0,1.41070693648295e-06,0,0,1.66773158277108e-06,0,0,0,0,0,2.31958809048308e-06,0,0
Planococcus_antarcticus,3.66881620569927e-07,0,0,8.29484139831915e-07,5.65340963778011e-07,1.14016710025906e-06,1.57864823844521e-06,0,8.86364415595163e-07,6.94888159487951e-07,3.95415954141239e-07,8.24156032710656e-07,0,0,9.62774294859478e-07,0,0,1.36147754969935e-06
Planococcus_donghaensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planococcus_plakortidis,6.726163043782e-07,0,0,0,0,9.64756777142281e-07,0,0,6.04339374269429e-07,9.72843423283131e-07,0,0,0,0,0,0,0,0
Sporosarcina_sp_0_2-SM1T-5,9.78350988186473e-07,1.43726939599887e-06,0,1.9907619355966e-06,1.35681831306723e-06,3.72746936623154e-06,1.61223649883766e-06,9.56060983755821e-07,3.22314332943696e-06,1.77196480669427e-06,1.27097985259684e-06,3.58750273062286e-06,4.7720681308167e-07,6.88423814848801e-07,2.36990595657718e-06,5.87237491261539e-07,1.60451197620188e-06,3.0942671584076e-06
Sporosarcina_sp_Marseille-Q4063,1.46752648227971e-06,0,0,3.58337148407387e-06,0,6.18321388986644e-06,4.73594471533563e-06,0,5.55992224327875e-06,3.02276349377259e-06,0,4.99341596289397e-06,5.96508516352088e-07,0,2.74020376229236e-06,5.28513742135385e-07,0,2.90861112890315e-06
Sporosarcina_sp_Marseille-Q4943,0,0,1.2412381149234e-06,0,0,2.32418678129731e-06,7.38941728633928e-07,7.31105458166216e-07,2.21591103898791e-06,6.60143751513553e-07,5.36635937763111e-07,2.03615019846162e-06,0,0,9.99804075430996e-07,3.52342494756923e-07,3.31967995076251e-07,1.73278960870826e-06
Kurthia_sp_YJT4,4.7083141306474e-06,0,3.90103407547354e-06,7.49853662408051e-06,7.06676204722514e-07,6.88485518233355e-06,6.04588687064123e-06,0,7.21178319961519e-06,5.97603817159638e-06,0,8.72635799340695e-06,2.65446289776679e-06,0,6.40615203887268e-06,0,6.63935990152501e-07,6.62173171899227e-06
Kurthia_zopfii,1.0089244565673e-06,7.18634697999434e-07,0,3.98152387119319e-06,5.65340963778011e-07,0,4.53441515298092e-06,1.57468867912723e-06,6.44628665887391e-07,4.72523948451807e-06,1.35571184276996e-06,0,1.01406447779855e-06,0,4.81387147429739e-07,5.87237491261539e-07,0,2.22787235405347e-06
Solibacillus_sp_R5-41,8.86630583043991e-07,0,0,3.55019211848059e-06,1.01761373480042e-06,1.18401968103825e-06,1.67941301962256e-06,1.37785259423633e-06,0,2.7795526379518e-06,1.29922384932121e-06,8.72635799340695e-07,1.87900182650908e-06,0,1.22198275886011e-06,1.43873185359077e-06,0,0
Solibacillus_silvestris,0,4.69876533307322e-07,0,9.29022236611744e-07,0,1.44713516571342e-06,6.38176947456574e-07,9.84180424454521e-07,1.24896804015682e-06,9.72843423283131e-07,0,1.35743346564108e-06,3.87730535628857e-07,1.21162591413389e-06,8.88714733716441e-07,0,7.46927988921564e-07,0
Solibacillus_daqui,0,2.59814083122872e-06,0,0,0,0,0,4.7803049187791e-07,0,5.55910527590361e-07,0,0,0,7.98571625224609e-07,6.66536050287331e-07,2.46639746329846e-06,9.12911986459689e-07,2.35164304038978e-06
Sporosarcina_sp_T2O-4,4.0356978262692e-06,0,0,6.43679692509566e-06,0,3.72746936623154e-06,5.77718078750162e-06,0,2.29648962222383e-06,9.34624574511294e-06,0,3.87838133040309e-06,4.26503589191743e-06,0,2.11069749257655e-06,3.25916807650154e-06,0,4.57951539444325e-06
Sporosarcina_ureae,8.56057114663164e-07,0,0,8.95842871018468e-07,0,1.6225454888302e-06,1.3099421553056e-06,0,2.09504316413402e-06,1.3550319110015e-06,0,2.32702879824185e-06,4.17555961446462e-07,0,2.36990595657718e-06,0,0,1.73278960870826e-06
Paenisporosarcina_antarctica,2.72103868589363e-06,0,0,3.51701275288732e-06,0,1.97336613506376e-06,2.35117822747159e-06,0,2.25620033060587e-06,2.15415329441265e-06,0,3.34510389747266e-06,1.64039841996824e-06,0,1.8144592480044e-06,0,0,9.90165490690433e-07
Paenisporosarcina_cavernae,4.89175494093236e-07,0,0,1.85804447322349e-06,0,1.79795581194698e-06,1.88094258197727e-06,0,2.0144645808981e-06,1.59824276682229e-06,0,1.84223113194147e-06,3.87730535628857e-07,0,7.77625392001886e-07,4.40428118446154e-07,0,0
Sporosarcina_thermotolerans,1.22293873523309e-06,1.18851123130676e-06,0,7.96304774238638e-07,4.80539819211309e-07,0,5.37412166279221e-07,1.63092756052464e-06,4.43182207797581e-07,1.63298717479668e-06,0,0,1.93865267814429e-06,4.40591241503232e-07,0,1.49745560271692e-06,3.87295994255626e-07,0
Ureibacillus_thermophilus,1.37580607713723e-06,1.82422654107549e-06,0,9.95380967798298e-07,9.04545542044817e-07,1.88566097350537e-06,6.04588687064123e-07,3.51493008733758e-06,2.98140757972918e-06,2.46685296618223e-06,0,3.00574553106239e-06,2.6842883235844e-06,1.29423677191575e-06,4.99902037715498e-06,1.70298872465846e-06,2.73873595937907e-06,1.98033098138087e-06
Ureibacillus_thermosphaericus,2.6904652175128e-06,0,2.42336965294569e-06,2.72070797864868e-06,0,3.72746936623154e-06,1.91453084236972e-06,0,3.10227545458307e-06,2.32787533428464e-06,0,2.66638716465212e-06,0,0,1.4071316617177e-06,0,0,0
Jeotgalibacillus_malaysiensis,7.64336709520682e-07,0,2.42336965294569e-06,2.75388734424196e-06,0,2.80656516986845e-06,3.15729647689042e-06,0,4.230375619886e-06,3.54392961338855e-06,0,3.49054319736278e-06,1.04388990361615e-06,0,1.70336990628985e-06,7.92770613203078e-07,0,1.79467495187641e-06
Viridibacillus_sp_JNUCC-6,0,0,0,0,0,1.18401968103825e-06,4.36647385101867e-07,0,0,6.60143751513553e-07,0,0,0,0,0,0,0,0
Gemella_sanguinis,7.15419160111358e-06,4.53292655661182e-06,1.80275059548399e-05,1.23759033662922e-05,5.39900620408e-06,1.85934942503785e-05,1.11848907106863e-05,6.77678520838685e-06,9.4276942386031e-06,1.9665334913509e-05,6.07245929574046e-06,4.79949689637382e-06,2.35620863959075e-06,1.19785743783691e-05,3.25862069029362e-06,3.75831994407385e-06,3.45799994871094e-06,5.50779554196553e-06
Gemella_morbillorum,1.13121833009061e-06,4.33944798407351e-06,1.71409073013231e-06,5.60731278526374e-06,4.60752885479079e-06,1.4427499076355e-05,3.35882603924513e-06,1.30474204841971e-05,4.39153278635785e-06,6.46245988323794e-06,6.83504720729857e-06,1.64831206542131e-06,1.28249331015699e-06,8.1509379678098e-06,1.37010188114618e-06,2.23150246679385e-06,2.54508796225126e-06,2.28975769722163e-06
Gemella_sp_zg-570,9.17204051424818e-07,0,4.01924722927577e-06,2.82024607542851e-06,0,1.79795581194698e-06,2.08247214433198e-06,0,1.65186095633644e-06,2.01517566251506e-06,0,3.34510389747266e-06,0,0,1.96257837029047e-06,0,0,3.65123524692097e-06
Gemella_haemolysans,1.22293873523309e-06,4.36708778015041e-06,9.1024128427716e-06,3.45065402170076e-06,5.51207439683561e-06,2.06107129662215e-05,1.78017780079992e-06,7.62036842934787e-06,5.43905436842486e-06,3.05750790174698e-06,6.27016727281108e-06,9.69595332600772e-07,7.75461071257714e-07,4.79142975134765e-06,7.03565830858849e-07,7.34046864076924e-07,2.43443196389251e-06,8.66394804354129e-07
Listeria_newyorkensis,1.16179179847144e-06,0,0,0,4.52272771022409e-07,0,5.71000426671672e-07,0,0,4.51677303667168e-07,0,1.01807509923081e-06,0,0,7.77625392001886e-07,0,0,0
Listeria_monocytogenes,2.41530400208535e-06,4.50528676053491e-06,6.67904318982591e-06,7.99622710797966e-06,9.78039867335959e-06,2.0961533612455e-05,1.18566559185353e-05,6.63618800489334e-06,1.29328626093658e-05,1.20563095671159e-05,1.20884305980322e-05,8.87179729329706e-06,0,4.59867108318999e-06,6.8505094057309e-06,2.58384496155077e-06,1.12592478330028e-05,6.55984637582412e-06
Listeria_grayi,1.37580607713723e-06,0,0,3.64973021526042e-06,0,2.19262903895973e-06,3.52676734120738e-06,0,5.3987650768069e-06,4.3083065888253e-06,0,2.86030623117228e-06,1.99830352977949e-06,0,1.8144592480044e-06,6.16599365824616e-07,0,9.90165490690433e-07
Listeria_ivanovii,0,0,1.12302496112117e-06,4.64511118305872e-07,0,0,9.06883030596185e-07,0,0,7.99121383411143e-07,0,0,5.36857664716879e-07,0,5.55446708572776e-07,0,0,7.42624118017825e-07
Listeria_weihenstephanensis,5.80895899235718e-07,3.04037756845915e-07,0,1.1280984301714e-06,5.3707391558911e-07,1.66639806960939e-06,1.14200085334334e-06,1.15289706864673e-06,3.22314332943696e-06,2.46685296618223e-06,0,1.40591323227112e-06,1.01406447779855e-06,1.04640419857018e-06,1.25901253943162e-06,4.69789993009231e-07,1.30020798071532e-06,0
Brochothrix_thermosphacta,1.62039382418385e-06,0,0,2.62116988186885e-06,0,0,2.28400170668669e-06,0,6.84917957505353e-07,2.57108619010542e-06,0,6.30236966190502e-07,1.22284245852178e-06,0,1.37010188114618e-06,0,0,0
Staphylospora_marina,0,0,1.18213153802229e-06,0,0,6.57788711687919e-07,0,0,0,3.47444079743975e-07,0,4.84797666300386e-07,4.7720681308167e-07,0,5.55446708572776e-07,3.22980620193847e-07,0,0
Kroppenstedtia_eburnea,0,0,0,0,0,1.84180839272617e-06,0,2.81194406987006e-07,1.53099308148255e-06,0,0,2.66638716465212e-06,0,0,1.14792319771707e-06,0,0,1.73278960870826e-06
Kroppenstedtia_pulmonis,7.33763241139855e-07,0,6.50172345912257e-07,2.1234793979697e-06,0,5.43772001662013e-06,2.11606040472443e-06,1.12477762794802e-06,5.35847578518894e-06,1.3897763189759e-06,0,5.5266933958244e-06,8.94762774528132e-07,6.05812957066944e-07,2.96238244572147e-06,0,4.70287993024689e-07,1.5471335792038e-06
Laceyella_sacchari,0,0,0,7.29946043052085e-07,3.67471626455707e-07,6.57788711687919e-07,4.70235645494318e-07,3.65552729083108e-07,4.02892916179619e-07,5.90654935564758e-07,5.36635937763111e-07,0,0,3.02906478533472e-07,4.07327586286702e-07,0,0,0
Novibacillus_thermophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polycladomyces_abyssicola,8.25483646282337e-07,0,0,2.82024607542851e-06,0,4.16599517402348e-06,2.78782561257346e-06,0,4.35124349473989e-06,2.60583059807982e-06,0,3.58750273062286e-06,6.26333942169692e-07,0,2.03663793143351e-06,3.8170436932e-07,0,2.22787235405347e-06
Exiguobacterium_acetylicum,1.52867341904136e-06,0,0,1.85804447322349e-06,0,9.20904196363086e-07,2.35117822747159e-06,8.9982210235842e-07,1.20867874853886e-06,1.00758783125753e-06,0,0,0,0,0,0,0,0
Exiguobacterium_mexicanum,1.46752648227971e-06,0,0,5.30869849492425e-07,0,0,8.73294770203733e-07,0,0,0,0,0,0,0,0,0,0,0
Exiguobacterium_sp_ZWU0009,2.50702440722784e-06,0,0,6.73541121543515e-06,0,5.6569829205161e-06,6.44894599535065e-06,0,5.31818649357098e-06,6.60143751513553e-06,0,4.75101712974378e-06,0,0,4.51763322972524e-06,0,0,0
Exiguobacterium_sp_AT1b,0,0,0,0,0,0,1.3771186760905e-06,0,0,6.94888159487951e-07,0,0,0,0,0,0,0,0
Exiguobacterium_sp_Helios,0,0,0,0,0,0,0,0,0,0,0,9.69595332600772e-07,0,0,2.48099529829173e-06,0,0,0
Exiguobacterium_alkaliphilum,6.11469367616546e-07,5.80435717614928e-07,0,6.30407946272255e-07,0,0,0,3.93672169781809e-07,0,1.3550319110015e-06,0,0,3.13166971084846e-06,8.81182483006465e-07,0,1.20383685708616e-06,4.42623993435001e-07,0
Alicyclobacillus_cycloheptanicus,2.26243666018122e-06,0,0,7.29946043052085e-06,0,5.26230969350335e-06,7.15429946359212e-06,0,5.60021153489671e-06,6.94888159487951e-06,0,4.55709806322363e-06,2.08777980723231e-06,0,3.40673981257969e-06,1.84979809747385e-06,3.59631994665938e-07,2.59918441306239e-06
Alicyclobacillus_fastidiosus,0,0,1.2412381149234e-06,0,0,0,0,0,7.25207249123315e-07,3.82188487718373e-07,0,0,0,0,7.40595611430368e-07,0,0,1.05205083385859e-06
Alicyclobacillus_sp_ALC3,0,0,0,0,0,1.00860935792148e-06,0,0,6.04339374269429e-07,0,0,0,0,0,6.29506269715812e-07,0,0,0
Alicyclobacillus_acidocaldarius,3.66881620569927e-07,0,0,0,0,0,0,0,6.44628665887391e-07,7.29632567462348e-07,0,6.30236966190502e-07,0,0,1.11089341714555e-06,0,0,8.04509461185977e-07
Tumebacillus_avium,1.22293873523309e-06,0,1.18213153802229e-06,1.09491906457813e-06,0,1.66639806960939e-06,1.2427656345207e-06,0,1.36983591501071e-06,2.57108619010542e-06,0,1.260473932381e-06,1.61057299415064e-06,0,1.07386363657403e-06,6.7532311495077e-07,4.42623993435001e-07,8.04509461185977e-07
Tumebacillus_algifaecis,3.363081521891e-07,0,0,0,0,4.8237838857114e-07,0,0,4.43182207797581e-07,3.47444079743975e-07,0,1.01807509923081e-06,0,0,4.07327586286702e-07,0,0,0
Effusibacillus_dendaii,9.78350988186473e-07,0,0,4.97690483899149e-07,0,6.57788711687919e-07,0,0,1.61157166471848e-06,6.60143751513553e-07,0,7.75676266080617e-07,1.22284245852178e-06,0,9.99804075430996e-07,7.04684989513847e-07,9.68239985639065e-07,6.18853431681521e-07
Pullulanibacillus_sp_KACC_23026,6.11469367616546e-07,3.12329695668985e-06,0,4.64511118305872e-07,3.47684692723477e-06,1.75410323116778e-06,8.06118249418831e-07,1.54656923842853e-06,6.04339374269429e-07,2.50159737415662e-06,3.58698758399553e-06,1.69679183205135e-06,0,1.56960629785527e-06,6.29506269715812e-07,7.04684989513847e-07,3.54099194748001e-06,2.10410166771717e-06
